name,color,x,y,z
Llanowar Empath,#008000,20.98552894592285,11.03210735321045,0.45865771174430847
Leaf Gilder,#008000,0.8386797904968262,19.001174926757812,35.51894760131836
Lead the Stampede,#008000,6.874194145202637,-23.4803409576416,26.561397552490234
Kujar Seedsculptor,#008000,43.343589782714844,-1.7517099380493164,-27.684309005737305
Krosan Tusker,#008000,5.212879657745361,-13.794598579406738,-19.28084373474121
Jagged-Scar Archers,#008000,13.493090629577637,3.1002371311187744,-11.483100891113281
Ivy Lane Denizen,#008000,-7.019509315490723,36.95414733886719,6.92448091506958
Gladehart Cavalry,#008000,-2.546222448348999,27.316001892089844,4.539999961853027
Fierce Empath,#008000,21.979896545410156,6.603271484375,11.090673446655273
Ezuri's Archers,#008000,-6.480175018310547,-31.911340713500977,-3.4034266471862793
Elvish Vanguard,#008000,-14.792098999023438,-2.6099493503570557,10.275141716003418
Elvish Mystic,#008000,1.7170740365982056,18.980899810791016,36.11794662475586
Elvish Branchbender,#008000,-0.4363614320755005,7.974445343017578,21.7413387298584
Elvish Archdruid,#008000,12.50797176361084,8.10633373260498,-10.591866493225098
Elvish Aberration,#008000,-22.56485939025879,7.2998456954956055,2.5077924728393555
Dwynen's Elite,#008000,29.585477828979492,-15.059183120727539,-5.182980537414551
"Dwynen, Gilt-Leaf Daen",#008000,22.036190032958984,-36.78895568847656,-4.403188228607178
"Ezuri, Renegade Leader",#008000,8.533586502075195,-6.851874828338623,27.122343063354492
Zoetic Cavern,#777777,29.37713623046875,-9.045605659484863,-9.674556732177734
Twilight Mire,#FFD700,-30.33333396911621,-17.053447723388672,14.68582820892334
Rugged Prairie,#FFD700,26.2570858001709,24.705583572387695,-10.858762741088867
Rishadan Port,#777777,-13.68494701385498,-25.468660354614258,-29.89443588256836
Quicksand,#777777,4.297970294952393,5.481646537780762,20.87846565246582
Pendelhaven,#008000,5.224109649658203,-5.616595268249512,-16.64579963684082
Mishra's Factory,#777777,1.76914644241333,-10.856380462646484,17.72374725341797
"Mikokoro, Center of the Sea",#777777,16.051246643066406,-0.6509463787078857,26.095256805419922
Flooded Grove,#FFD700,-35.123111724853516,18.47766876220703,19.58755111694336
Fetid Heath,#FFD700,-4.9207258224487305,8.430132865905762,-13.083104133605957
Cascade Bluffs,#FFD700,-16.15235137939453,4.539051532745361,-14.345834732055664
Treasure Keeper,#777777,-3.6493844985961914,-13.275075912475586,23.192947387695312
Sundering Titan,#777777,21.960622787475586,37.518714904785156,-1.7267776727676392
Strionic Resonator,#777777,16.460128784179688,28.150564193725586,38.015708923339844
Self-Assembler,#777777,8.10359001159668,23.93859100341797,-19.520193099975586
Sai of the Shinobi,#777777,-11.006465911865234,13.773200035095215,-34.58805847167969
Prophetic Prism,#777777,8.229961395263672,-2.05936336517334,-5.302955627441406
Primal Clay,#777777,3.4867069721221924,1.58100163936615,21.79936981201172
Perilous Myr,#777777,10.78935432434082,3.3390471935272217,12.06325626373291
Nihil Spellbomb,#000000,-15.594087600708008,-2.4138317108154297,-37.17664337158203
Heavy Arbalest,#777777,3.2883758544921875,-17.825176239013672,20.709625244140625
Ensnaring Bridge,#777777,39.78349304199219,15.821417808532715,22.719730377197266
Coalition Relic,#777777,29.52585220336914,-2.49017071723938,17.147045135498047
Assembly-Worker,#777777,-30.786237716674805,-22.618358612060547,22.670377731323242
Vindicate,#FFD700,19.677385330200195,-19.548913955688477,-29.139646530151367
Stangg,#FFD700,17.472532272338867,-23.919694900512695,20.098773956298828
Shadowmage Infiltrator,#FFD700,-20.763469696044922,18.307621002197266,3.5392048358917236
Quicksilver Dagger,#FFD700,0.4647264778614044,21.37404441833496,40.022064208984375
"Prossh, Skyraider of Kher",#FFD700,-37.27779006958008,-2.587440252304077,23.261016845703125
Pernicious Deed,#FFD700,21.333480834960938,22.238292694091797,11.50653076171875
Notion Thief,#FFD700,21.665136337280273,-8.574481964111328,-2.9229016304016113
Nicol Bolas,#FFD700,-18.006668090820312,-10.19538688659668,-33.938602447509766
Mystic Snake,#FFD700,0.6560254693031311,15.0137939453125,-10.188292503356934
Lorescale Coatl,#FFD700,-9.184588432312012,-26.520233154296875,-2.9765756130218506
"Hanna, Ship's Navigator",#FFD700,6.22949743270874,-0.7211241126060486,18.146381378173828
"Grenzo, Dungeon Warden",#FFD700,-5.05990743637085,17.176820755004883,-12.144707679748535
Eladamri's Call,#FFD700,33.21059799194336,-20.011615753173828,13.904226303100586
Conflux,#FFD700,-24.766698837280273,-19.52168846130371,0.5302140712738037
Cloudblazer,#FFD700,-6.816584587097168,-10.078459739685059,-9.59770393371582
Brion Stoutarm,#FFD700,-0.5500640273094177,-0.6377148628234863,21.613441467285156
Blightning,#FFD700,10.317365646362305,23.798206329345703,0.6021152138710022
Baloth Null,#FFD700,7.115021228790283,-11.0881986618042,-13.68838882446289
"Animar, Soul of Elements",#FFD700,12.206608772277832,19.29901885986328,5.049746990203857
Woolly Loxodon,#008000,44.01631164550781,8.249313354492188,13.844365119934082
Vessel of Nascency,#008000,-19.556734085083008,-24.955549240112305,21.20073127746582
Utopia Sprawl,#008000,-29.15456771850586,-3.999692916870117,-16.82378387451172
Tree of Redemption,#008000,20.89152717590332,-22.5606746673584,9.707599639892578
Timberpack Wolf,#008000,-26.31818199157715,-12.406935691833496,-31.971721649169922
Summoner's Pact,#008000,-23.613813400268555,-36.294158935546875,10.908835411071777
Stampede Driver,#008000,36.34444808959961,-3.7993414402008057,24.564014434814453
Regrowth,#008000,6.0079545974731445,40.48844909667969,8.801861763000488
Rancor,#008000,-19.960968017578125,-37.556915283203125,-3.795506715774536
Presence of Gond,#008000,-31.177732467651367,-7.543908596038818,33.78515625
Nettle Sentinel,#008000,0.4707592725753784,-3.069309949874878,-8.965888977050781
Master of the Wild Hunt,#008000,25.410560607910156,-14.575408935546875,-16.154178619384766
Lull,#008000,-25.1678466796875,-32.952735900878906,-11.888912200927734
Living Wish,#008000,24.71034812927246,-26.97356414794922,4.961002826690674
Krosan Colossus,#008000,13.431501388549805,-21.635101318359375,-4.467060089111328
Kavu Predator,#008000,25.592267990112305,19.476226806640625,-15.376986503601074
Kavu Climber,#008000,35.16816711425781,24.81281089782715,0.2049623280763626
Iwamori of the Open Fist,#008000,-20.492753982543945,-4.946588039398193,1.262046217918396
Invigorate,#008000,6.931631565093994,-5.1038737297058105,-0.6610147953033447
Epic Confrontation,#008000,9.589354515075684,-31.545249938964844,-1.1374601125717163
Ember Weaver,#008000,15.141139030456543,21.086523056030273,-37.88779830932617
Elvish Piper,#008000,-27.46143913269043,33.537391662597656,10.719420433044434
Echoing Courage,#008000,-26.123144149780273,-27.672359466552734,14.390634536743164
Courser of Kruphix,#008000,24.773420333862305,-9.16161823272705,8.78126049041748
Broodhatch Nantuko,#008000,7.418278694152832,15.0784273147583,36.38672637939453
"Azusa, Lost but Seeking",#008000,-21.80559730529785,-9.83960247039795,31.929046630859375
Arbor Elf,#008000,15.819364547729492,-5.214778900146484,33.16400909423828
Ambassador Oak,#008000,39.78114318847656,25.902568817138672,5.601809024810791
Ainok Survivalist,#008000,4.792606353759766,-23.009225845336914,-0.6486803293228149
"Zada, Hedron Grinder",#FF0000,-12.595860481262207,31.371658325195312,-6.512092113494873
Uncaged Fury,#FF0000,5.114745140075684,21.298017501831055,-5.0803327560424805
Thresher Lizard,#FF0000,-17.197633743286133,13.783202171325684,18.284990310668945
Spikeshot Goblin,#FF0000,-39.0352897644043,-1.4975461959838867,19.210100173950195
Soulbright Flamekin,#FF0000,-9.953765869140625,29.705486297607422,5.786677360534668
Skirk Commando,#FF0000,-24.15504264831543,0.31094542145729065,46.29655075073242
Skeletonize,#FFD700,12.509699821472168,46.205116271972656,-7.391140460968018
Simian Spirit Guide,#FF0000,-22.993505477905273,4.506054878234863,41.4626350402832
Red Elemental Blast,#FF0000,-36.443973541259766,-32.665626525878906,11.227877616882324
Pyroclasm,#FF0000,7.13239860534668,24.407482147216797,-37.70215606689453
Pyre Hound,#FF0000,40.14134216308594,1.3772120475769043,-22.342334747314453
Pillage,#FF0000,-5.347652435302734,17.968364715576172,2.901609182357788
Mogg Flunkies,#FF0000,22.347576141357422,-5.892405033111572,5.770005226135254
Kindle,#FF0000,9.849039077758789,-16.785980224609375,-25.507843017578125
Jackal Pup,#FF0000,-21.35941505432129,-43.399818420410156,17.014842987060547
Izzet Chemister,#FF0000,4.530889511108398,37.82444381713867,6.0386128425598145
Ire Shaman,#FF0000,18.193527221679688,-33.46803665161133,-9.836931228637695
Imperial Recruiter,#FF0000,-31.75403594970703,2.867366075515747,-21.506956100463867
Humble Defector,#FF0000,32.078697204589844,-8.43509578704834,-26.206876754760742
Hordeling Outburst,#FF0000,18.361770629882812,20.08030128479004,-14.215980529785156
Goblin War Drums,#FF0000,27.520841598510742,-8.243060111999512,-6.8384175300598145
Genju of the Spires,#FF0000,-8.666850090026855,21.419178009033203,-38.13300704956055
Fortune Thief,#FF0000,-0.3053414225578308,9.656044960021973,-41.669979095458984
Eidolon of the Great Revel,#FF0000,-15.342958450317383,-45.73390579223633,18.403438568115234
Crimson Mage,#FF0000,-25.437152862548828,30.052682876586914,14.116393089294434
Cinder Storm,#FF0000,18.931575775146484,6.431816101074219,24.421621322631836
Chartooth Cougar,#FF0000,-1.6787300109863281,-11.258684158325195,29.685604095458984
Chandra's Outrage,#FF0000,1.562453031539917,21.15934944152832,-30.917177200317383
Browbeat,#FF0000,11.44649887084961,4.766321182250977,-33.74641418457031
Blood Moon,#FF0000,7.82158899307251,-13.437785148620605,35.04398727416992
Ball Lightning,#FF0000,44.094970703125,12.446475982666016,2.940941095352173
Balduvian Horde,#FF0000,39.55190658569336,27.94180679321289,-11.36181354522705
"Akroma, Angel of Fury",#FF0000,5.3255181312561035,6.156139373779297,40.082794189453125
Zombify,#000000,39.264251708984375,-0.2767907381057739,-14.868176460266113
Will-o'-the-Wisp,#000000,7.180507659912109,13.84930419921875,-3.985966444015503
Vampire Lacerator,#000000,7.220132827758789,-24.25247573852539,25.5340518951416
Unearth,#000000,41.499969482421875,5.717046737670898,3.150146007537842
Undead Gladiator,#000000,-20.347000122070312,-34.40008544921875,15.008564949035645
Twisted Abomination,#000000,7.544921398162842,-6.054593563079834,2.299513101577759
Triskaidekaphobia,#000000,-22.449235916137695,-11.949185371398926,-20.289907455444336
Supernatural Stamina,#000000,-50.588375091552734,-1.7785942554473877,12.16074275970459
Street Wraith,#000000,0.14130499958992004,49.95976638793945,11.103641510009766
Ruthless Ripper,#000000,23.91373634338379,-10.768274307250977,29.21944808959961
Returned Phalanx,#FFD700,25.452438354492188,-0.9705622792243958,-0.20514647662639618
Relentless Rats,#000000,2.896271228790283,-36.63261032104492,-36.98736572265625
Ravenous Chupacabra,#000000,2.1578264236450195,19.81982421875,-3.6980671882629395
Ratcatcher,#000000,-28.78572654724121,-0.22307540476322174,9.019125938415527
Plague Wind,#000000,19.060449600219727,10.575285911560059,20.27630615234375
Phyrexian Obliterator,#000000,-33.904998779296875,-14.081843376159668,-16.620704650878906
Phyrexian Ghoul,#000000,-1.867480754852295,46.22038650512695,11.527127265930176
Nezumi Cutthroat,#000000,33.14291000366211,-0.17005018889904022,20.3382511138916
Mesmeric Fiend,#000000,-37.091861724853516,29.21452522277832,10.936442375183105
Laquatus's Champion,#000000,0.2622750699520111,-5.548863887786865,-32.88282012939453
Ihsan's Shade,#000000,-33.397705078125,-30.03596305847168,-0.4455772936344147
Horror of the Broken Lands,#000000,13.4966402053833,-8.817097663879395,-21.343692779541016
Hell's Caretaker,#000000,-34.52236557006836,-4.826113224029541,19.249176025390625
Fallen Angel,#000000,18.7712345123291,27.63033103942871,0.14865955710411072
Erg Raiders,#000000,-21.3038330078125,-30.76852798461914,-6.933279514312744
Dusk Legion Zealot,#000000,28.267934799194336,-28.319263458251953,29.558256149291992
Doomsday,#000000,-28.14225959777832,-23.940725326538086,7.673565864562988
Disfigure,#000000,-1.5872526168823242,27.927532196044922,-12.9285249710083
Dirge of Dread,#000000,18.47767448425293,-8.030035018920898,28.777658462524414
Death's-Head Buzzard,#000000,10.395732879638672,-11.228504180908203,-19.534696578979492
Deadly Designs,#000000,-28.69482421875,-11.417054176330566,2.935814142227173
Dark Ritual,#000000,-36.18510818481445,-3.1234543323516846,-16.672527313232422
Caustic Tar,#000000,3.296597957611084,-16.57571029663086,0.029590364545583725
Bloodhunter Bat,#000000,-30.871341705322266,15.909732818603516,-32.47140884399414
Ancient Craving,#000000,43.08049392700195,23.420167922973633,-9.880853652954102
Willbender,#0000FF,1.023490309715271,-24.412220001220703,0.2276318222284317
Vesuvan Shapeshifter,#0000FF,-7.005868911743164,-0.6733403205871582,-40.68234634399414
Vendilion Clique,#0000FF,-10.108200073242188,7.598305702209473,-29.713294982910156
Twisted Image,#0000FF,19.991348266601562,26.849285125732422,11.557706832885742
Shoreline Ranger,#0000FF,-8.080330848693848,44.48080062866211,2.8834776878356934
Retraction Helix,#0000FF,30.844348907470703,17.180587768554688,11.366525650024414
Reef Worm,#0000FF,-4.051736354827881,16.36998176574707,27.810827255249023
Phantasmal Bear,#0000FF,-0.4892902374267578,48.117523193359375,-8.49049186706543
Pact of Negation,#0000FF,-15.240106582641602,21.27128791809082,18.398828506469727
Mystic of the Hidden Way,#0000FF,-14.834942817687988,0.37899884581565857,-9.800204277038574
Murder of Crows,#0000FF,-1.3934338092803955,30.108478546142578,9.067253112792969
Merfolk Looter,#0000FF,16.1854190826416,-36.49755096435547,8.448149681091309
Man-o'-War,#0000FF,3.614473581314087,-19.94370460510254,-1.5597662925720215
"Jalira, Master Polymorphist",#0000FF,-4.25090217590332,-13.55966567993164,-3.628908395767212
"Jace, the Mind Sculptor",#0000FF,10.249540328979492,-5.706620216369629,31.224214553833008
Horseshoe Crab,#0000FF,-24.98154640197754,30.785484313964844,20.480093002319336
Ghost Ship,#0000FF,32.4347038269043,-23.188716888427734,-5.502114772796631
Genju of the Falls,#0000FF,-7.2740092277526855,8.450472831726074,16.342159271240234
Freed from the Real,#0000FF,14.552907943725586,-7.887613773345947,21.878223419189453
Flash,#0000FF,-47.36794662475586,-4.54219913482666,8.402502059936523
Fathom Seer,#0000FF,-32.16140365600586,-5.59574556350708,-10.282358169555664
Exclude,#0000FF,-32.053428649902344,12.0338134765625,12.679341316223145
Dragon's Eye Savants,#0000FF,-6.587849140167236,14.6135835647583,13.7506103515625
Cursecatcher,#0000FF,29.188753128051758,-6.069077014923096,10.589716911315918
Curiosity,#0000FF,33.25872802734375,-10.594074249267578,13.486854553222656
Choking Tethers,#0000FF,-12.226825714111328,14.140999794006348,3.7182507514953613
Brine Elemental,#0000FF,-2.656625747680664,-28.273944854736328,-7.533516883850098
"Borrowing 100,000 Arrows",#0000FF,4.501404285430908,30.201065063476562,19.275232315063477
Blue Sun's Zenith,#0000FF,6.2983808517456055,-28.578420639038086,5.659866809844971
Bident of Thassa,#0000FF,-16.561717987060547,23.855546951293945,-4.401553630828857
Arcane Denial,#0000FF,-27.181222915649414,38.188385009765625,4.044916152954102
Accumulated Knowledge,#0000FF,-33.2398796081543,-16.13901138305664,-23.464902877807617
Whitemane Lion,#FFFFFF,22.510942459106445,-36.929405212402344,10.705159187316895
Valor in Akros,#FFFFFF,13.05940055847168,27.757322311401367,-6.538018703460693
Urbis Protector,#FFFFFF,-6.159833908081055,-9.873266220092773,-2.842745065689087
"Thalia, Guardian of Thraben",#FFFFFF,12.367815971374512,-11.330312728881836,14.401505470275879
Squadron Hawk,#FFFFFF,-14.962395668029785,25.303760528564453,2.293274402618408
Savannah Lions,#FFFFFF,-28.16761016845703,17.66301727294922,-8.076348304748535
Rest in Peace,#FFFFFF,8.852913856506348,5.757789611816406,1.8463577032089233
Renewed Faith,#FFFFFF,13.357843399047852,0.5957152247428894,-37.4984130859375
Promise of Bunrei,#FFFFFF,-14.798922538757324,-3.8639326095581055,29.398296356201172
Path of Peace,#FFFFFF,-13.062012672424316,6.3493242263793945,38.23924255371094
Ordeal of Heliod,#FFFFFF,-4.209466934204102,8.730384826660156,-17.298114776611328
Nyx-Fleece Ram,#FFFFFF,20.90519905090332,-7.172301769256592,1.0319634675979614
Noble Templar,#FFFFFF,41.14822769165039,-11.281031608581543,-1.333965539932251
Lunarch Mantle,#FFFFFF,-33.02373123168945,1.9390579462051392,8.546053886413574
Luminarch Ascension,#FFFFFF,14.934663772583008,-21.56582260131836,12.406639099121094
Loyal Sentry,#FFFFFF,13.854896545410156,29.952922821044922,-33.47291564941406
Kor Firewalker,#FFFFFF,21.583843231201172,-0.4259582459926605,-8.822166442871094
"Kongming, ""Sleeping Dragon""",#FFFFFF,32.27422332763672,-23.525972366333008,28.289581298828125
Knight of the Skyward Eye,#FFD700,35.72280502319336,17.367605209350586,6.3702921867370605
Karona's Zealot,#FFFFFF,9.119928359985352,0.5152567028999329,45.50114059448242
Griffin Protector,#FFFFFF,-1.7467920780181885,-9.653983116149902,16.97624397277832
Geist of the Moors,#FFFFFF,6.5816473960876465,-38.66702651977539,14.273835182189941
Fencing Ace,#FFFFFF,49.62965393066406,14.009530067443848,-2.629913806915283
Disenchant,#FFFFFF,10.337675094604492,-35.02238845825195,28.811630249023438
Decree of Justice,#FFFFFF,-25.857486724853516,7.231019020080566,-26.054039001464844
Dauntless Cathar,#FFFFFF,-15.812646865844727,-14.774982452392578,23.229747772216797
"Darien, King of Kjeldor",#FFFFFF,6.2994771003723145,-2.8156142234802246,14.20649242401123
Congregate,#FFFFFF,-26.094486236572266,-5.187849521636963,16.240097045898438
Cloudshift,#FFFFFF,6.348809719085693,30.953777313232422,1.2424203157424927
Auramancer,#FFFFFF,-5.553683280944824,-32.76118087768555,12.849282264709473
Armageddon,#FFFFFF,14.889758110046387,12.67490005493164,15.322209358215332
Angelic Page,#FFFFFF,5.560945510864258,18.408639907836914,-28.432621002197266
"Akroma, Angel of Wrath",#FFFFFF,-3.151329517364502,-28.67605972290039,-34.3177490234375
Act of Heroism,#FFFFFF,-38.55720901489258,9.442619323730469,8.834372520446777
Morph,#777777,13.91048812866211,-2.611827850341797,-34.249385833740234
Stangg Twin,#FFD700,-19.65582847595215,10.379192352294922,-9.04227352142334
Wolf,#008000,-22.191232681274414,9.75689697265625,-9.921182632446289
Kobolds of Kher Keep,#FF0000,-25.278488159179688,17.8670711517334,-23.722614288330078
Skeleton,#000000,-21.50605583190918,-38.73617172241211,12.944295883178711
Whale,#0000FF,-12.296319007873535,-13.698599815368652,40.12820053100586
Kraken,#0000FF,-22.167011260986328,7.558003902435303,-7.995629787445068
Fish // Kraken,#0000FF,-21.130373001098633,15.06013298034668,-9.730602264404297
Fish,#0000FF,-7.627124786376953,-23.58213233947754,-32.886234283447266
Spirit,#777777,-20.59834098815918,14.487662315368652,-18.09261131286621
"Etali, Primal Storm",#FF0000,5.932642459869385,-9.76555061340332,24.33113670349121
Silvergill Adept,#0000FF,34.39244079589844,0.279538631439209,-21.88910675048828
Brass's Bounty,#FF0000,19.52402114868164,13.250022888183594,25.30071449279785
Captain's Hook,#777777,-20.064170837402344,0.8669700026512146,-4.505877494812012
City's Blessing,#777777,-21.068029403686523,16.756677627563477,-12.194942474365234
"Huatli, Radiant Champion Emblem",#777777,-0.8578974008560181,-3.1449146270751953,11.359896659851074
Golem,#777777,-24.068500518798828,12.415820121765137,-2.9539477825164795
Rivals of Ixalan Checklist,#777777,3.965442180633545,-14.50830364227295,-8.24284839630127
Elemental,#FF0000,-50.37084197998047,1.9428097009658813,9.264703750610352
Arch of Orazca,#777777,9.214607238769531,-8.43265151977539,4.2241692543029785
Silent Gravestone,#777777,24.357898712158203,28.205535888671875,4.334299564361572
The Immortal Sun,#777777,-28.66456413269043,-1.0702934265136719,7.20374059677124
Golden Guardian // Gold-Forge Garrison,#777777,-37.318607330322266,7.627655029296875,-18.657665252685547
Azor's Gateway // Sanctum of the Sun,#777777,-41.63201141357422,17.60518455505371,-18.28137969970703
Awakened Amalgam,#777777,7.0050129890441895,20.475093841552734,-44.454002380371094
"Zacama, Primal Calamity",#FFD700,8.514156341552734,2.5618603229522705,-24.878904342651367
Storm the Vault // Vault of Catlacan,#FFD700,-38.04277420043945,24.798952102661133,-17.88561248779297
Siegehorn Ceratops,#FFD700,-14.95581340789795,-30.280603408813477,-5.038866996765137
Protean Raider,#FFD700,17.6593074798584,-17.536869049072266,4.045094966888428
Profane Procession // Tomb of the Dusk Rose,#FFD700,-41.37895202636719,13.90266227722168,-19.628299713134766
"Path of Mettle // Metzali, Tower of Triumph",#FFD700,-40.29642868041992,15.981422424316406,-22.561370849609375
"Kumena, Tyrant of Orazca",#FFD700,12.820810317993164,-21.26493263244629,20.942415237426758
"Journey to Eternity // Atzal, Cave of Eternity",#FFD700,-28.79167366027832,4.597096920013428,-14.890653610229492
"Huatli, Radiant Champion",#FFD700,-41.710060119628906,-20.453798294067383,-3.8217220306396484
Hadana's Climb // Winged Temple of Orazca,#FFD700,-42.53400421142578,7.188072681427002,-18.135196685791016
"Elenda, the Dusk Rose",#FFD700,-13.687342643737793,-28.428346633911133,-9.759021759033203
"Azor, the Lawbringer",#FFD700,11.766156196594238,-27.760698318481445,6.8078227043151855
"Angrath, the Flame-Chained",#FFD700,38.952816009521484,-11.71424388885498,2.9401674270629883
World Shaper,#008000,33.40757751464844,-20.38523292541504,-2.0566468238830566
Wayward Swordtooth,#008000,-20.18947410583496,14.505860328674316,8.989276885986328
Tendershoot Dryad,#008000,30.27952003479004,9.950368881225586,29.9183292388916
Polyraptor,#008000,2.837864875793457,33.53773880004883,-16.006649017333984
Path of Discovery,#008000,-28.392324447631836,26.702455520629883,8.45026683807373
Jadelight Ranger,#008000,-32.55611038208008,11.48165512084961,5.094071388244629
Deeproot Elite,#008000,16.571964263916016,-11.515353202819824,7.233110427856445
Tilonalli's Summoner,#FF0000,-7.8664445877075195,18.15721893310547,22.29090118408203
Silverclad Ferocidons,#FF0000,11.241737365722656,14.038338661193848,-15.372098922729492
Rekindling Phoenix,#FF0000,-20.454322814941406,-21.364171981811523,20.074155807495117
Form of the Dinosaur,#FF0000,-0.3070058822631836,1.9790726900100708,30.513051986694336
Dire Fleet Daredevil,#FF0000,-10.431134223937988,-22.56098175048828,-4.522717475891113
Blood Sun,#FF0000,28.67113494873047,-19.37299346923828,-13.167325973510742
Vona's Hunger,#000000,-21.37271499633789,-5.589205741882324,38.43157196044922
Twilight Prophet,#000000,-22.14882469177246,22.07255744934082,10.780852317810059
Tomb Robber,#000000,24.310152053833008,-39.669281005859375,0.40049660205841064
"Tetzimoc, Primal Death",#000000,-22.517623901367188,-41.38311004638672,1.3483645915985107
Mastermind's Acquisition,#000000,-19.512754440307617,-12.938567161560059,31.669057846069336
Dire Fleet Poisoner,#000000,13.194575309753418,8.98768424987793,13.534881591796875
Dead Man's Chest,#000000,11.820758819580078,18.465431213378906,6.69519567489624
Champion of Dusk,#000000,35.01142883300781,19.677003860473633,-2.918225049972534
Warkite Marauder,#0000FF,-7.872830867767334,-7.846980094909668,2.0338804721832275
Timestream Navigator,#0000FF,2.965219259262085,14.827409744262695,34.87932205200195
Seafloor Oracle,#0000FF,40.641605377197266,22.02374267578125,21.39927864074707
Release to the Wind,#0000FF,-28.501527786254883,30.883546829223633,4.076702117919922
"Nezahal, Primal Tide",#0000FF,-10.436456680297852,-2.0175492763519287,-15.492823600769043
Kumena's Awakening,#0000FF,-15.72490119934082,-19.081363677978516,-13.889570236206055
Induced Amnesia,#0000FF,18.81168556213379,15.448616027832031,-27.241823196411133
Crafty Cutpurse,#0000FF,42.01175308227539,19.353479385375977,-15.42062759399414
Admiral's Order,#0000FF,20.333934783935547,32.7596435546875,20.976848602294922
"Zetalpa, Primal Dawn",#FFFFFF,-22.753416061401367,2.651028633117676,23.546911239624023
Trapjaw Tyrant,#FFFFFF,44.42940139770508,19.28559112548828,7.187644004821777
Temple Altisaur,#FFFFFF,-6.891759872436523,12.321584701538086,40.5729866027832
Sphinx's Decree,#FFFFFF,4.459338188171387,-13.784567832946777,-5.854957580566406
Slaughter the Strong,#FFFFFF,25.295000076293945,8.575718879699707,9.40888500213623
Radiant Destiny,#FFFFFF,2.8718230724334717,45.50483322143555,7.0783305168151855
Paladin of Atonement,#FFFFFF,9.051545143127441,-48.71601486206055,0.6319811344146729
Bishop of Binding,#FFFFFF,14.049736976623535,20.35762596130371,-7.497235298156738
Angrath's Fury,#FFD700,-13.318011283874512,32.43994903564453,18.073808670043945
Swab Goblin,#FF0000,-29.473552703857422,13.150544166564941,-10.934391021728516
Angrath's Ambusher,#000000,-22.41868019104004,16.15182876586914,16.60684585571289
"Angrath, Minotaur Pirate",#FFD700,-0.9140074253082275,-2.591576337814331,24.237485885620117
Vraska's Scorn,#000000,-18.907554626464844,-15.124046325683594,-13.707343101501465
Vraska's Conquistador,#000000,11.943678855895996,-13.39253044128418,33.37031555175781
Vampire Champion,#000000,30.2921085357666,-27.34101104736328,21.267671585083008
"Vraska, Scheming Gorgon",#000000,12.197277069091797,-13.075236320495605,-1.0943738222122192
Traveler's Amulet,#777777,18.582958221435547,2.987407922744751,7.037658214569092
Strider Harness,#777777,-6.455997943878174,20.39610481262207,-2.639094591140747
Orazca Relic,#777777,-20.932058334350586,-12.944881439208984,-10.784123420715332
Gleaming Barrier,#777777,20.391149520874023,-7.542414665222168,-7.436563968658447
Storm Fleet Sprinter,#FFD700,5.202668190002441,-31.27415657043457,-22.901081085205078
Resplendent Griffin,#FFD700,-12.703695297241211,-25.50788688659668,12.882949829101562
Relentless Raptor,#FFD700,-39.69572830200195,-13.535128593444824,-16.255029678344727
Raging Regisaur,#FFD700,-7.755271911621094,21.915374755859375,-31.87445831298828
Merfolk Mistbinder,#FFD700,29.249706268310547,-0.5639533400535583,-17.013277053833008
Legion Lieutenant,#FFD700,-24.13105583190918,16.692760467529297,37.90671920776367
Jungle Creeper,#FFD700,-28.566770553588867,3.2780566215515137,-41.70003128051758
Dire Fleet Neckbreaker,#FFD700,30.849517822265625,-7.995041847229004,25.15218162536621
Deadeye Brawler,#FFD700,6.2240214347839355,-8.39828109741211,-11.404891014099121
Atzocan Seer,#FFD700,-11.616827964782715,21.07856559753418,26.46023178100586
Thunderherd Migration,#008000,10.49735164642334,-5.4859113693237305,-34.011051177978516
Swift Warden,#008000,0.8783186078071594,32.70084762573242,-0.8460040092468262
Strength of the Pack,#008000,-10.489043235778809,-12.198930740356445,-18.95987319946289
Overgrown Armasaur,#008000,33.55189514160156,-10.93714714050293,4.218635559082031
Orazca Frillback,#008000,-32.21725082397461,17.044225692749023,-7.665856838226318
Knight of the Stampede,#008000,-3.386624574661255,-46.384925842285156,-8.197625160217285
Jungleborn Pioneer,#008000,-15.713201522827148,-21.749427795410156,2.217942714691162
Jadecraft Artisan,#008000,10.625539779663086,-24.75252342224121,-41.92717361450195
Jade Bearer,#008000,2.614500045776367,-20.842329025268555,-37.604122161865234
Hunt the Weak,#008000,-10.12939739227295,26.04264259338379,30.791608810424805
Hardy Veteran,#008000,-4.7899346351623535,-9.797188758850098,8.458624839782715
Giltgrove Stalker,#008000,34.05620574951172,25.6088924407959,16.88404083251953
Forerunner of the Heralds,#008000,-37.57189178466797,-31.092586517333984,4.589339733123779
Enter the Unknown,#008000,26.630983352661133,5.665295124053955,3.0240750312805176
Crested Herdcaller,#008000,-0.8296475410461426,12.914274215698242,14.430686950683594
Cherished Hatchling,#008000,21.468019485473633,20.970056533813477,18.013303756713867
Cacophodon,#008000,2.593449592590332,2.8121941089630127,-5.025082588195801
Aggressive Urge,#008000,19.7278995513916,-13.535391807556152,42.50382614135742
Tilonalli's Crown,#FF0000,-9.053750038146973,33.21488952636719,-1.6716492176055908
Swaggering Corsair,#FF0000,14.338693618774414,15.838348388671875,21.371036529541016
